line_id,transaction_id,propietario,owner_name,location_actual,location_contrafactual,ahorro_metros_linea_proxy,unidad_analisis,escenario
780,SGE202624773|5,5,NOMBRE,010-069-40,009-004-00,61.55,linea,B_base_recomendado
781,SGE202624773|5,5,NOMBRE,010-069-40,009-004-00,61.55,linea,B_base_recomendado
782,SGE202624773|76,76,NOMBRE,011-066-20,012-001-00,145.0,linea,B_base_recomendado
896,SGE202624783|30,30,EVENTOS COMERCIALES,014-014-00,008-009-30,43.2667,linea,B_base_recomendado
897,SGE202624783|30,30,EVENTOS COMERCIALES,015-008-07,008-019-20,43.2667,linea,B_base_recomendado
898,SGE202624783|30,30,EVENTOS COMERCIALES,015-035-40,008-001-30,43.2667,linea,B_base_recomendado
827,SGE202624789|23,23,MAHOU-MARKETING OCIO,008-037-10,007-002-00,95.0,linea,B_base_recomendado
833,SGE202624790|4,4,NOMBRE,014-023-20,006-012-30,95.0667,linea,B_base_recomendado
834,SGE202624790|4,4,NOMBRE,015-099-30,006-003-00,95.0667,linea,B_base_recomendado
835,SGE202624790|4,4,NOMBRE,016-017-09,006-017-20,95.0667,linea,B_base_recomendado
1075,SGE202624823|30,30,EVENTOS COMERCIALES,011-048-07,008-004-10,29.6667,linea,B_base_recomendado
1076,SGE202624823|30,30,EVENTOS COMERCIALES,014-011-40,008-002-30,29.6667,linea,B_base_recomendado
1077,SGE202624823|30,30,EVENTOS COMERCIALES,015-031-40,008-003-20,29.6667,linea,B_base_recomendado
1078,SGE202624823|30,30,EVENTOS COMERCIALES,015-035-40,008-001-30,29.6667,linea,B_base_recomendado
1079,SGE202624823|30,30,EVENTOS COMERCIALES,015-044-08,008-011-20,29.6667,linea,B_base_recomendado
1080,SGE202624823|30,30,EVENTOS COMERCIALES,015-028-30,008-001-10,29.6667,linea,B_base_recomendado
1081,SGE202624823|30,30,EVENTOS COMERCIALES,016-025-00,008-021-20,29.6667,linea,B_base_recomendado
1082,SGE202624823|30,30,EVENTOS COMERCIALES,015-038-30,008-004-40,29.6667,linea,B_base_recomendado
1083,SGE202624823|30,30,EVENTOS COMERCIALES,016-051-30,008-006-20,29.6667,linea,B_base_recomendado
1099,SGE202624823|96,96,NOMBRE,015-013-20,008-001-00,105.8,linea,B_base_recomendado
1092,SGE202624824|30,30,EVENTOS COMERCIALES,011-048-07,008-004-10,38.9714,linea,B_base_recomendado
1093,SGE202624824|30,30,EVENTOS COMERCIALES,014-011-40,008-002-30,38.9714,linea,B_base_recomendado
1094,SGE202624824|30,30,EVENTOS COMERCIALES,015-031-40,008-003-20,38.9714,linea,B_base_recomendado
1095,SGE202624824|30,30,EVENTOS COMERCIALES,015-032-10,008-004-30,38.9714,linea,B_base_recomendado
1096,SGE202624824|30,30,EVENTOS COMERCIALES,015-035-40,008-001-30,38.9714,linea,B_base_recomendado
1097,SGE202624824|30,30,EVENTOS COMERCIALES,015-038-30,008-004-40,38.9714,linea,B_base_recomendado
1098,SGE202624824|30,30,EVENTOS COMERCIALES,016-051-30,008-006-20,38.9714,linea,B_base_recomendado
1070,SGE202624825|30,30,EVENTOS COMERCIALES,015-031-40,008-003-20,82.6,linea,B_base_recomendado
1071,SGE202624825|30,30,EVENTOS COMERCIALES,015-032-10,008-004-30,82.6,linea,B_base_recomendado
1072,SGE202624825|30,30,EVENTOS COMERCIALES,015-035-40,008-001-30,82.6,linea,B_base_recomendado
1073,SGE202624825|30,30,EVENTOS COMERCIALES,015-044-08,008-011-20,82.6,linea,B_base_recomendado
1074,SGE202624825|30,30,EVENTOS COMERCIALES,015-154-30,008-005-10,82.6,linea,B_base_recomendado
904,SGE202624830|23,23,MAHOU-MARKETING OCIO,007-002-40,007-010-10,41.7714,linea,B_base_recomendado
905,SGE202624830|23,23,MAHOU-MARKETING OCIO,007-002-10,008-003-10,41.7714,linea,B_base_recomendado
906,SGE202624830|23,23,MAHOU-MARKETING OCIO,015-019-30,007-002-30,41.7714,linea,B_base_recomendado
907,SGE202624830|23,23,MAHOU-MARKETING OCIO,015-055-30,008-002-10,41.7714,linea,B_base_recomendado
908,SGE202624830|23,23,MAHOU-MARKETING OCIO,007-002-10,008-003-10,41.7714,linea,B_base_recomendado
909,SGE202624830|23,23,MAHOU-MARKETING OCIO,008-017-20,007-010-20,41.7714,linea,B_base_recomendado
939,SGE202624830|23,23,MAHOU-MARKETING OCIO,011-044-04,007-013-30,41.7714,linea,B_base_recomendado
903,SGE202624830|3,3,ALHAMBRA,015-025-20,006-008-40,26.2947,linea,B_base_recomendado
910,SGE202624830|3,3,ALHAMBRA,011-071-00,006-003-20,26.2947,linea,B_base_recomendado
911,SGE202624830|3,3,ALHAMBRA,012-029-20,006-005-10,26.2947,linea,B_base_recomendado
912,SGE202624830|3,3,ALHAMBRA,012-022-20,006-006-30,26.2947,linea,B_base_recomendado
913,SGE202624830|3,3,ALHAMBRA,012-036-40,006-013-10,26.2947,linea,B_base_recomendado
914,SGE202624830|3,3,ALHAMBRA,012-042-40,006-013-30,26.2947,linea,B_base_recomendado
915,SGE202624830|3,3,ALHAMBRA,012-034-40,006-026-20,26.2947,linea,B_base_recomendado
916,SGE202624830|3,3,ALHAMBRA,012-067-30,006-028-30,26.2947,linea,B_base_recomendado
917,SGE202624830|3,3,ALHAMBRA,012-069-30,006-029-00,26.2947,linea,B_base_recomendado
918,SGE202624830|3,3,ALHAMBRA,012-071-30,006-029-10,26.2947,linea,B_base_recomendado
919,SGE202624830|3,3,ALHAMBRA,012-067-40,006-028-40,26.2947,linea,B_base_recomendado
920,SGE202624830|3,3,ALHAMBRA,012-071-40,006-029-20,26.2947,linea,B_base_recomendado
921,SGE202624830|3,3,ALHAMBRA,012-047-30,006-014-10,26.2947,linea,B_base_recomendado
922,SGE202624830|3,3,ALHAMBRA,011-002-40,006-022-00,26.2947,linea,B_base_recomendado
923,SGE202624830|3,3,ALHAMBRA,011-002-30,006-021-40,26.2947,linea,B_base_recomendado
924,SGE202624830|3,3,ALHAMBRA,011-006-30,006-011-20,26.2947,linea,B_base_recomendado
925,SGE202624830|3,3,ALHAMBRA,015-025-09,006-032-10,26.2947,linea,B_base_recomendado
926,SGE202624830|3,3,ALHAMBRA,015-072-40,006-001-00,26.2947,linea,B_base_recomendado
940,SGE202624830|3,3,ALHAMBRA,010-081-10,006-004-00,26.2947,linea,B_base_recomendado
902,SGE202624830|96,96,NOMBRE,015-097-20,009-003-00,291.6,linea,B_base_recomendado
1217,SGE202624879|3,3,ALHAMBRA,011-034-10,006-011-30,72.5091,linea,B_base_recomendado
1219,SGE202624879|3,3,ALHAMBRA,011-071-00,006-003-20,72.5091,linea,B_base_recomendado
1220,SGE202624879|3,3,ALHAMBRA,012-123-10,006-002-30,72.5091,linea,B_base_recomendado
1225,SGE202624879|3,3,ALHAMBRA,015-014-40,006-008-20,72.5091,linea,B_base_recomendado
1228,SGE202624879|3,3,ALHAMBRA,015-072-40,006-001-00,72.5091,linea,B_base_recomendado
1229,SGE202624879|3,3,ALHAMBRA,015-012-30,006-003-00,72.5091,linea,B_base_recomendado
1232,SGE202624879|3,3,ALHAMBRA,015-051-40,006-016-10,72.5091,linea,B_base_recomendado
1233,SGE202624879|3,3,ALHAMBRA,020-075-20,006-017-20,72.5091,linea,B_base_recomendado
1234,SGE202624879|3,3,ALHAMBRA,015-074-40,006-016-20,72.5091,linea,B_base_recomendado
1239,SGE202624879|3,3,ALHAMBRA,012-002-20,006-003-30,72.5091,linea,B_base_recomendado
1240,SGE202624879|3,3,ALHAMBRA,015-082-40,006-035-20,72.5091,linea,B_base_recomendado
1682,SGE202624891|89,89,BRAND MANAGEMENT MERCADO,011-109-00,010-061-05,63.1,linea,B_base_recomendado
1684,SGE202624891|89,89,BRAND MANAGEMENT MERCADO,011-074-00,010-061-04,63.1,linea,B_base_recomendado
1293,SGE202624943|3,3,ALHAMBRA,008-019-20,006-001-40,37.1455,linea,B_base_recomendado
1294,SGE202624943|3,3,ALHAMBRA,008-083-20,006-019-10,37.1455,linea,B_base_recomendado
1295,SGE202624943|3,3,ALHAMBRA,012-022-20,006-006-30,37.1455,linea,B_base_recomendado
1296,SGE202624943|3,3,ALHAMBRA,012-015-40,006-025-30,37.1455,linea,B_base_recomendado
1297,SGE202624943|3,3,ALHAMBRA,015-014-40,006-008-20,37.1455,linea,B_base_recomendado
1298,SGE202624943|3,3,ALHAMBRA,015-057-08,006-034-40,37.1455,linea,B_base_recomendado
1299,SGE202624943|3,3,ALHAMBRA,015-001-10,006-002-10,37.1455,linea,B_base_recomendado
1300,SGE202624943|3,3,ALHAMBRA,015-047-40,006-002-20,37.1455,linea,B_base_recomendado
1301,SGE202624943|3,3,ALHAMBRA,015-049-30,006-004-30,37.1455,linea,B_base_recomendado
1302,SGE202624943|3,3,ALHAMBRA,015-072-40,006-001-00,37.1455,linea,B_base_recomendado
1306,SGE202624943|3,3,ALHAMBRA,011-071-00,006-003-20,37.1455,linea,B_base_recomendado
1534,SGE202624961|24,24,MCC MADRID,008-029-10,011-002-00,31.8,linea,B_base_recomendado
1535,SGE202624961|3,3,ALHAMBRA,008-068-30,006-010-10,65.2,linea,B_base_recomendado
1536,SGE202624961|3,3,ALHAMBRA,008-044-10,006-018-30,65.2,linea,B_base_recomendado
1537,SGE202624961|3,3,ALHAMBRA,008-019-20,006-001-40,65.2,linea,B_base_recomendado
1538,SGE202624961|3,3,ALHAMBRA,008-114-20,006-019-30,65.2,linea,B_base_recomendado
1539,SGE202624961|3,3,ALHAMBRA,012-002-20,006-003-30,65.2,linea,B_base_recomendado
1540,SGE202624961|3,3,ALHAMBRA,012-009-20,006-025-00,65.2,linea,B_base_recomendado
1541,SGE202624961|3,3,ALHAMBRA,011-006-30,006-011-20,65.2,linea,B_base_recomendado
1542,SGE202624961|3,3,ALHAMBRA,011-116-30,006-024-00,65.2,linea,B_base_recomendado
1543,SGE202624961|3,3,ALHAMBRA,015-026-08,006-032-20,65.2,linea,B_base_recomendado
1544,SGE202624961|3,3,ALHAMBRA,015-081-40,006-035-10,65.2,linea,B_base_recomendado
1545,SGE202624961|3,3,ALHAMBRA,015-010-40,006-008-10,65.2,linea,B_base_recomendado
1696,SGE202624996|23,23,MAHOU-MARKETING OCIO,012-037-20,008-018-00,35.45,linea,B_base_recomendado
1697,SGE202624996|23,23,MAHOU-MARKETING OCIO,012-045-02,007-009-10,35.45,linea,B_base_recomendado
1698,SGE202624996|23,23,MAHOU-MARKETING OCIO,015-027-40,007-009-40,35.45,linea,B_base_recomendado
1699,SGE202624996|23,23,MAHOU-MARKETING OCIO,015-018-10,007-006-30,35.45,linea,B_base_recomendado
1702,SGE202624996|3,3,ALHAMBRA,011-052-01,006-004-10,170.2,linea,B_base_recomendado
1700,SGE202624996|5,5,NOMBRE,013-019-09,009-009-10,146.0,linea,B_base_recomendado
1701,SGE202624996|5,5,NOMBRE,018-094-00,009-003-30,146.0,linea,B_base_recomendado
1675,SGE202625017|3,3,ALHAMBRA,008-080-40,006-019-00,59.1,linea,B_base_recomendado
1677,SGE202625017|3,3,ALHAMBRA,011-008-30,006-022-10,59.1,linea,B_base_recomendado
1678,SGE202625017|3,3,ALHAMBRA,011-034-10,006-011-30,59.1,linea,B_base_recomendado
1679,SGE202625017|3,3,ALHAMBRA,012-005-30,006-024-30,59.1,linea,B_base_recomendado
1327,SGE202625033|30,30,EVENTOS COMERCIALES,016-023-40,008-012-40,114.4,linea,B_base_recomendado
1329,SGE202625040|3,3,ALHAMBRA,012-029-20,006-005-10,123.6,linea,B_base_recomendado
1612,SGE202625096|23,23,MAHOU-MARKETING OCIO,008-085-20,008-005-20,45.0417,linea,B_base_recomendado
1613,SGE202625096|23,23,MAHOU-MARKETING OCIO,008-037-10,007-002-00,45.0417,linea,B_base_recomendado
1614,SGE202625096|23,23,MAHOU-MARKETING OCIO,008-122-30,008-005-40,45.0417,linea,B_base_recomendado
1615,SGE202625096|23,23,MAHOU-MARKETING OCIO,011-052-20,007-013-40,45.0417,linea,B_base_recomendado
1616,SGE202625096|23,23,MAHOU-MARKETING OCIO,012-051-20,007-014-40,45.0417,linea,B_base_recomendado
1617,SGE202625096|23,23,MAHOU-MARKETING OCIO,012-007-40,008-017-00,45.0417,linea,B_base_recomendado
1618,SGE202625096|23,23,MAHOU-MARKETING OCIO,013-012-20,007-004-20,45.0417,linea,B_base_recomendado
1619,SGE202625096|23,23,MAHOU-MARKETING OCIO,013-017-20,008-001-00,45.0417,linea,B_base_recomendado
1620,SGE202625096|23,23,MAHOU-MARKETING OCIO,011-070-30,008-014-00,45.0417,linea,B_base_recomendado
1621,SGE202625096|23,23,MAHOU-MARKETING OCIO,011-010-40,007-012-40,45.0417,linea,B_base_recomendado
1623,SGE202625096|23,23,MAHOU-MARKETING OCIO,016-097-30,007-003-20,45.0417,linea,B_base_recomendado
1624,SGE202625096|23,23,MAHOU-MARKETING OCIO,015-098-30,007-002-10,45.0417,linea,B_base_recomendado
1626,SGE202625096|23,23,MAHOU-MARKETING OCIO,015-007-40,008-001-40,45.0417,linea,B_base_recomendado
1627,SGE202625096|23,23,MAHOU-MARKETING OCIO,015-058-40,007-007-10,45.0417,linea,B_base_recomendado
1629,SGE202625096|23,23,MAHOU-MARKETING OCIO,015-116-30,008-024-10,45.0417,linea,B_base_recomendado
1630,SGE202625096|23,23,MAHOU-MARKETING OCIO,015-102-30,008-002-30,45.0417,linea,B_base_recomendado
1631,SGE202625096|23,23,MAHOU-MARKETING OCIO,015-118-30,007-001-10,45.0417,linea,B_base_recomendado
1634,SGE202625096|23,23,MAHOU-MARKETING OCIO,016-103-30,008-024-40,45.0417,linea,B_base_recomendado
1635,SGE202625096|23,23,MAHOU-MARKETING OCIO,020-137-20,007-010-00,45.0417,linea,B_base_recomendado
1636,SGE202625096|23,23,MAHOU-MARKETING OCIO,011-122-09,008-016-10,45.0417,linea,B_base_recomendado
1638,SGE202625096|23,23,MAHOU-MARKETING OCIO,011-080-09,008-014-20,45.0417,linea,B_base_recomendado
1639,SGE202625096|23,23,MAHOU-MARKETING OCIO,015-105-30,008-002-40,45.0417,linea,B_base_recomendado
1640,SGE202625096|23,23,MAHOU-MARKETING OCIO,015-023-08,008-022-30,45.0417,linea,B_base_recomendado
1641,SGE202625096|23,23,MAHOU-MARKETING OCIO,015-018-10,007-006-30,45.0417,linea,B_base_recomendado
1610,SGE202625096|29,29,MAHOU FUTBOL,008-025-10,008-003-30,52.8,linea,B_base_recomendado
1611,SGE202625096|3,3,ALHAMBRA,012-125-10,006-001-10,363.6,linea,B_base_recomendado
1608,SGE202625096|4,4,NOMBRE,013-083-30,006-022-40,129.7,linea,B_base_recomendado
1609,SGE202625096|4,4,NOMBRE,013-099-10,006-023-00,129.7,linea,B_base_recomendado
1676,SGE202625123|29,29,MAHOU FUTBOL,008-025-10,008-003-30,52.8,linea,B_base_recomendado
1672,SGE202625123|3,3,ALHAMBRA,012-002-20,006-003-30,69.0,linea,B_base_recomendado
1673,SGE202625123|3,3,ALHAMBRA,015-001-10,006-002-10,69.0,linea,B_base_recomendado
1674,SGE202625123|3,3,ALHAMBRA,015-047-40,006-002-20,69.0,linea,B_base_recomendado
1511,SGE202625129|3,3,ALHAMBRA,013-019-00,006-002-00,117.8,linea,B_base_recomendado
1605,SGE202625134|3,3,ALHAMBRA,013-019-00,006-002-00,117.8,linea,B_base_recomendado
1661,SGE202625144|3,3,ALHAMBRA,012-001-09,006-024-10,46.9143,linea,B_base_recomendado
1662,SGE202625144|3,3,ALHAMBRA,012-016-20,006-025-40,46.9143,linea,B_base_recomendado
1663,SGE202625144|3,3,ALHAMBRA,012-106-10,006-030-20,46.9143,linea,B_base_recomendado
1665,SGE202625144|3,3,ALHAMBRA,015-045-30,006-003-10,46.9143,linea,B_base_recomendado
1667,SGE202625144|3,3,ALHAMBRA,015-052-40,006-001-20,46.9143,linea,B_base_recomendado
1669,SGE202625144|3,3,ALHAMBRA,016-011-07,006-036-10,46.9143,linea,B_base_recomendado
1670,SGE202625144|3,3,ALHAMBRA,015-054-10,006-006-00,46.9143,linea,B_base_recomendado
1546,SGE202625150|3,3,ALHAMBRA,008-109-10,006-019-20,25.1586,linea,B_base_recomendado
1547,SGE202625150|3,3,ALHAMBRA,009-082-10,006-020-10,25.1586,linea,B_base_recomendado
1548,SGE202625150|3,3,ALHAMBRA,011-050-10,006-011-40,25.1586,linea,B_base_recomendado
1549,SGE202625150|3,3,ALHAMBRA,011-089-20,006-023-30,25.1586,linea,B_base_recomendado
1550,SGE202625150|3,3,ALHAMBRA,011-048-10,006-023-00,25.1586,linea,B_base_recomendado
1551,SGE202625150|3,3,ALHAMBRA,012-001-20,006-012-10,25.1586,linea,B_base_recomendado
1552,SGE202625150|3,3,ALHAMBRA,012-023-20,006-013-00,25.1586,linea,B_base_recomendado
1553,SGE202625150|3,3,ALHAMBRA,012-039-09,006-013-20,25.1586,linea,B_base_recomendado
1554,SGE202625150|3,3,ALHAMBRA,012-043-08,006-006-40,25.1586,linea,B_base_recomendado
1555,SGE202625150|3,3,ALHAMBRA,012-045-07,006-026-30,25.1586,linea,B_base_recomendado
1556,SGE202625150|3,3,ALHAMBRA,012-045-08,006-007-00,25.1586,linea,B_base_recomendado
1557,SGE202625150|3,3,ALHAMBRA,012-047-03,006-014-00,25.1586,linea,B_base_recomendado
1558,SGE202625150|3,3,ALHAMBRA,012-059-03,006-014-30,25.1586,linea,B_base_recomendado
1559,SGE202625150|3,3,ALHAMBRA,012-123-10,006-002-30,25.1586,linea,B_base_recomendado
1560,SGE202625150|3,3,ALHAMBRA,012-125-10,006-001-10,25.1586,linea,B_base_recomendado
1561,SGE202625150|3,3,ALHAMBRA,013-109-00,006-007-30,25.1586,linea,B_base_recomendado
1562,SGE202625150|3,3,ALHAMBRA,014-006-30,006-015-10,25.1586,linea,B_base_recomendado
1563,SGE202625150|3,3,ALHAMBRA,014-006-20,006-031-10,25.1586,linea,B_base_recomendado
1564,SGE202625150|3,3,ALHAMBRA,014-001-20,006-031-00,25.1586,linea,B_base_recomendado
1565,SGE202625150|3,3,ALHAMBRA,015-010-40,006-008-10,25.1586,linea,B_base_recomendado
1568,SGE202625150|3,3,ALHAMBRA,015-054-30,006-034-30,25.1586,linea,B_base_recomendado
1569,SGE202625150|3,3,ALHAMBRA,015-044-30,006-016-00,25.1586,linea,B_base_recomendado
1573,SGE202625150|3,3,ALHAMBRA,015-054-10,006-006-00,25.1586,linea,B_base_recomendado
1574,SGE202625150|3,3,ALHAMBRA,015-084-40,006-004-40,25.1586,linea,B_base_recomendado
1579,SGE202625150|3,3,ALHAMBRA,015-072-40,006-001-00,25.1586,linea,B_base_recomendado
1581,SGE202625150|3,3,ALHAMBRA,018-108-20,006-009-30,25.1586,linea,B_base_recomendado
1582,SGE202625150|3,3,ALHAMBRA,019-080-20,006-037-00,25.1586,linea,B_base_recomendado
1583,SGE202625150|3,3,ALHAMBRA,010-065-10,006-001-30,25.1586,linea,B_base_recomendado
1585,SGE202625150|3,3,ALHAMBRA,010-065-10,006-001-30,25.1586,linea,B_base_recomendado
1493,SGE202625153|23,23,MAHOU-MARKETING OCIO,013-021-30,008-019-40,63.875,linea,B_base_recomendado
1494,SGE202625153|23,23,MAHOU-MARKETING OCIO,015-098-30,007-002-10,63.875,linea,B_base_recomendado
1495,SGE202625153|23,23,MAHOU-MARKETING OCIO,015-105-30,008-002-40,63.875,linea,B_base_recomendado
1496,SGE202625153|23,23,MAHOU-MARKETING OCIO,015-009-40,007-001-30,63.875,linea,B_base_recomendado
1497,SGE202625153|23,23,MAHOU-MARKETING OCIO,015-003-40,008-001-30,63.875,linea,B_base_recomendado
1501,SGE202625153|23,23,MAHOU-MARKETING OCIO,016-097-30,007-003-20,63.875,linea,B_base_recomendado
1502,SGE202625153|23,23,MAHOU-MARKETING OCIO,011-122-10,008-016-20,63.875,linea,B_base_recomendado
1503,SGE202625153|23,23,MAHOU-MARKETING OCIO,010-077-20,007-001-40,63.875,linea,B_base_recomendado
1504,SGE202625153|3,3,ALHAMBRA,012-125-10,006-001-10,363.6,linea,B_base_recomendado
1507,SGE202625153|62,62,MAHOU JOVEN,012-034-08,010-061-20,-42.8,linea,B_base_recomendado
1508,SGE202625164|34,34,CUENTAS NACIONALES,012-091-09,010-062-00,91.6,linea,B_base_recomendado
1649,SGE202625195|23,23,MAHOU-MARKETING OCIO,008-089-20,007-011-10,135.65,linea,B_base_recomendado
1650,SGE202625195|23,23,MAHOU-MARKETING OCIO,015-004-20,007-001-20,135.65,linea,B_base_recomendado
1651,SGE202625195|23,23,MAHOU-MARKETING OCIO,015-102-30,008-002-30,135.65,linea,B_base_recomendado
1652,SGE202625195|23,23,MAHOU-MARKETING OCIO,015-122-30,007-003-10,135.65,linea,B_base_recomendado
1572,SGE202625199|29,29,MAHOU FUTBOL,008-089-10,008-003-10,206.4,linea,B_base_recomendado
1566,SGE202625199|62,62,MAHOU JOVEN,015-011-40,010-061-07,-3.65,linea,B_base_recomendado
1567,SGE202625199|62,62,MAHOU JOVEN,015-013-10,010-061-30,-3.65,linea,B_base_recomendado
1570,SGE202625199|62,62,MAHOU JOVEN,015-008-10,010-061-04,-3.65,linea,B_base_recomendado
1571,SGE202625199|62,62,MAHOU JOVEN,015-027-20,010-061-08,-3.65,linea,B_base_recomendado
1648,SGE202625201|34,34,CUENTAS NACIONALES,012-011-30,010-061-20,-98.0,linea,B_base_recomendado
1589,SGE202625202|3,3,ALHAMBRA,015-049-30,006-004-30,99.9,linea,B_base_recomendado
1590,SGE202625202|3,3,ALHAMBRA,015-004-40,006-007-40,99.9,linea,B_base_recomendado
1591,SGE202625203|3,3,ALHAMBRA,015-004-40,006-007-40,95.1,linea,B_base_recomendado
1592,SGE202625203|3,3,ALHAMBRA,015-045-30,006-003-10,95.1,linea,B_base_recomendado
1593,SGE202625204|3,3,ALHAMBRA,018-092-20,006-017-10,169.7,linea,B_base_recomendado
1594,SGE202625204|3,3,ALHAMBRA,018-108-20,006-009-30,169.7,linea,B_base_recomendado
1642,SGE202625226|23,23,MAHOU-MARKETING OCIO,011-052-20,007-013-40,137.6,linea,B_base_recomendado
1690,SGE202625227|3,3,ALHAMBRA,013-019-00,006-002-00,117.8,linea,B_base_recomendado
1716,SGE202625228|23,23,MAHOU-MARKETING OCIO,008-020-20,007-010-30,36.352,linea,B_base_recomendado
1717,SGE202625228|23,23,MAHOU-MARKETING OCIO,008-083-30,007-011-00,36.352,linea,B_base_recomendado
1718,SGE202625228|23,23,MAHOU-MARKETING OCIO,008-005-10,007-007-40,36.352,linea,B_base_recomendado
1719,SGE202625228|23,23,MAHOU-MARKETING OCIO,008-017-20,007-010-20,36.352,linea,B_base_recomendado
1720,SGE202625228|23,23,MAHOU-MARKETING OCIO,008-053-20,007-008-00,36.352,linea,B_base_recomendado
1721,SGE202625228|23,23,MAHOU-MARKETING OCIO,008-096-30,007-008-20,36.352,linea,B_base_recomendado
1722,SGE202625228|23,23,MAHOU-MARKETING OCIO,008-121-40,007-012-00,36.352,linea,B_base_recomendado
1725,SGE202625228|23,23,MAHOU-MARKETING OCIO,010-061-01,007-002-40,36.352,linea,B_base_recomendado
1726,SGE202625228|23,23,MAHOU-MARKETING OCIO,011-010-00,007-008-40,36.352,linea,B_base_recomendado
1727,SGE202625228|23,23,MAHOU-MARKETING OCIO,011-018-00,008-010-30,36.352,linea,B_base_recomendado
1728,SGE202625228|23,23,MAHOU-MARKETING OCIO,011-012-00,007-013-00,36.352,linea,B_base_recomendado
1729,SGE202625228|23,23,MAHOU-MARKETING OCIO,008-119-40,007-011-40,36.352,linea,B_base_recomendado
1730,SGE202625228|23,23,MAHOU-MARKETING OCIO,012-100-00,007-004-00,36.352,linea,B_base_recomendado
1731,SGE202625228|23,23,MAHOU-MARKETING OCIO,013-002-00,007-004-10,36.352,linea,B_base_recomendado
1732,SGE202625228|23,23,MAHOU-MARKETING OCIO,013-016-00,007-004-40,36.352,linea,B_base_recomendado
1733,SGE202625228|23,23,MAHOU-MARKETING OCIO,013-022-00,007-005-20,36.352,linea,B_base_recomendado
1734,SGE202625228|23,23,MAHOU-MARKETING OCIO,013-028-00,007-006-00,36.352,linea,B_base_recomendado
1735,SGE202625228|23,23,MAHOU-MARKETING OCIO,013-014-00,007-004-30,36.352,linea,B_base_recomendado
1736,SGE202625228|23,23,MAHOU-MARKETING OCIO,013-020-00,007-005-10,36.352,linea,B_base_recomendado
1737,SGE202625228|23,23,MAHOU-MARKETING OCIO,013-030-00,007-006-10,36.352,linea,B_base_recomendado
1738,SGE202625228|23,23,MAHOU-MARKETING OCIO,013-024-00,007-005-30,36.352,linea,B_base_recomendado
1739,SGE202625228|23,23,MAHOU-MARKETING OCIO,013-018-00,007-005-00,36.352,linea,B_base_recomendado
1740,SGE202625228|23,23,MAHOU-MARKETING OCIO,013-026-00,007-005-40,36.352,linea,B_base_recomendado
1741,SGE202625228|23,23,MAHOU-MARKETING OCIO,013-038-00,007-006-20,36.352,linea,B_base_recomendado
1742,SGE202625228|23,23,MAHOU-MARKETING OCIO,012-001-00,007-003-40,36.352,linea,B_base_recomendado
1715,SGE202625228|3,3,ALHAMBRA,008-006-10,006-006-20,22.0,linea,B_base_recomendado
1750,SGE202625230|4,4,NOMBRE,015-035-30,006-001-10,84.32,linea,B_base_recomendado
1751,SGE202625230|4,4,NOMBRE,015-113-30,006-009-40,84.32,linea,B_base_recomendado
1752,SGE202625230|4,4,NOMBRE,008-119-00,006-001-20,84.32,linea,B_base_recomendado
1753,SGE202625230|4,4,NOMBRE,013-126-20,006-023-30,84.32,linea,B_base_recomendado
1754,SGE202625230|4,4,NOMBRE,020-081-40,006-034-00,84.32,linea,B_base_recomendado
1657,SGE202625232|4,4,NOMBRE,010-067-40,006-019-40,159.2,linea,B_base_recomendado
1653,SGE202625234|29,29,MAHOU FUTBOL,011-020-10,008-005-10,131.8667,linea,B_base_recomendado
1654,SGE202625234|29,29,MAHOU FUTBOL,015-056-30,008-002-20,131.8667,linea,B_base_recomendado
1656,SGE202625234|29,29,MAHOU FUTBOL,019-126-00,008-004-30,131.8667,linea,B_base_recomendado
1975,SGE202625235|23,23,MAHOU-MARKETING OCIO,009-082-40,008-006-10,99.8,linea,B_base_recomendado
1977,SGE202625235|23,23,MAHOU-MARKETING OCIO,010-061-08,007-008-30,99.8,linea,B_base_recomendado
1892,SGE202625235|3,3,ALHAMBRA,008-014-20,006-017-40,24.9652,linea,B_base_recomendado
1893,SGE202625235|3,3,ALHAMBRA,008-043-20,006-018-20,24.9652,linea,B_base_recomendado
1894,SGE202625235|3,3,ALHAMBRA,009-028-20,006-019-40,24.9652,linea,B_base_recomendado
1895,SGE202625235|3,3,ALHAMBRA,010-103-01,006-021-20,24.9652,linea,B_base_recomendado
1896,SGE202625235|3,3,ALHAMBRA,011-038-20,006-022-30,24.9652,linea,B_base_recomendado
1897,SGE202625235|3,3,ALHAMBRA,011-044-07,006-022-40,24.9652,linea,B_base_recomendado
1898,SGE202625235|3,3,ALHAMBRA,011-050-10,006-011-40,24.9652,linea,B_base_recomendado
1899,SGE202625235|3,3,ALHAMBRA,010-067-20,006-009-40,24.9652,linea,B_base_recomendado
1900,SGE202625235|3,3,ALHAMBRA,011-090-30,006-023-40,24.9652,linea,B_base_recomendado
1901,SGE202625235|3,3,ALHAMBRA,012-007-20,006-024-40,24.9652,linea,B_base_recomendado
1902,SGE202625235|3,3,ALHAMBRA,011-082-30,006-023-20,24.9652,linea,B_base_recomendado
1903,SGE202625235|3,3,ALHAMBRA,011-076-30,006-023-10,24.9652,linea,B_base_recomendado
1904,SGE202625235|3,3,ALHAMBRA,012-001-20,006-012-10,24.9652,linea,B_base_recomendado
