transaction_id,propietario,owner_name,lineas_transaccion,metros_actuales,metros_contrafactuales,ahorro_metros,ahorro_pct,unidad_analisis,escenario
SG06202625609-01|95,95,INNOVACION,1,181.6,37.8,143.8,0.79185,transaccion,B_base_recomendado
SG06202625610-01|95,95,INNOVACION,1,181.6,37.8,143.8,0.79185,transaccion,B_base_recomendado
SG06202625611-01|95,95,INNOVACION,1,181.6,37.8,143.8,0.79185,transaccion,B_base_recomendado
SG06202625612-01|30,30,EVENTOS COMERCIALES,2,262.2,48.4,213.8,0.815408,transaccion,B_base_recomendado
SG06202625613-01|95,95,INNOVACION,1,181.6,37.8,143.8,0.79185,transaccion,B_base_recomendado
SG06202625614-01|95,95,INNOVACION,1,181.6,37.8,143.8,0.79185,transaccion,B_base_recomendado
SG06202625615-01|95,95,INNOVACION,1,181.6,37.8,143.8,0.79185,transaccion,B_base_recomendado
SG06202625616-01|95,95,INNOVACION,1,181.6,37.8,143.8,0.79185,transaccion,B_base_recomendado
SG06202625617-01|95,95,INNOVACION,4,625.0,42.6,582.4,0.93184,transaccion,B_base_recomendado
SG06202625624-01|23,23,MAHOU-MARKETING OCIO,2,142.2,72.4,69.8,0.490858,transaccion,B_base_recomendado
SG06202625625-01|6,6,CRAFT,1,222.4,35.4,187.0,0.840827,transaccion,B_base_recomendado
SG06202625627-01|62,62,MAHOU JOVEN,4,461.4,190.4,271.0,0.587343,transaccion,B_base_recomendado
SG06202625630-01|23,23,MAHOU-MARKETING OCIO,1,391.8,18.2,373.6,0.953548,transaccion,B_base_recomendado
SG06202625633-01|3,3,ALHAMBRA,2,223.8,4.8,219.0,0.978552,transaccion,B_base_recomendado
SG06202625634-01|62,62,MAHOU JOVEN,1,226.2,195.2,31.0,0.137047,transaccion,B_base_recomendado
SG06202625635-02|30,30,EVENTOS COMERCIALES,2,226.2,26.8,199.4,0.881521,transaccion,B_base_recomendado
SG06202625636-01|95,95,INNOVACION,4,440.2,52.2,388.0,0.881418,transaccion,B_base_recomendado
SG06202625637-01|95,95,INNOVACION,1,318.8,45.0,273.8,0.858846,transaccion,B_base_recomendado
SG06202625638-01|95,95,INNOVACION,1,318.8,45.0,273.8,0.858846,transaccion,B_base_recomendado
SG06202625639-02|30,30,EVENTOS COMERCIALES,1,226.2,26.8,199.4,0.881521,transaccion,B_base_recomendado
SG06202625648-01|30,30,EVENTOS COMERCIALES,1,207.0,41.2,165.8,0.800966,transaccion,B_base_recomendado
SG06202625649-01|30,30,EVENTOS COMERCIALES,1,274.2,72.4,201.8,0.735959,transaccion,B_base_recomendado
SG06202625650-01|29,29,MAHOU FUTBOL,7,420.6,60.4,360.2,0.856396,transaccion,B_base_recomendado
SG06202625653-01|23,23,MAHOU-MARKETING OCIO,1,391.8,18.2,373.6,0.953548,transaccion,B_base_recomendado
SG06202625654-01|29,29,MAHOU FUTBOL,1,186.4,34.0,152.4,0.817597,transaccion,B_base_recomendado
SG06202625655-01|89,89,BRAND MANAGEMENT MERCADO,1,384.6,195.2,189.4,0.49246,transaccion,B_base_recomendado
SG06202625657-01|29,29,MAHOU FUTBOL,2,322.2,53.2,269.0,0.834885,transaccion,B_base_recomendado
SG06202625658-01|89,89,BRAND MANAGEMENT MERCADO,2,509.8,195.2,314.6,0.617105,transaccion,B_base_recomendado
SG06202625660-01|4,4,NOMBRE,1,307.6,2.4,305.2,0.992198,transaccion,B_base_recomendado
SG06202625661-01|30,30,EVENTOS COMERCIALES,1,231.0,36.4,194.6,0.842424,transaccion,B_base_recomendado
SG06202625662-01|30,30,EVENTOS COMERCIALES,1,199.8,72.4,127.4,0.637638,transaccion,B_base_recomendado
SG06202625662-02|96,96,NOMBRE,1,195.0,37.8,157.2,0.806154,transaccion,B_base_recomendado
SG06202625664-01|5,5,NOMBRE,1,286.4,47.4,239.0,0.834497,transaccion,B_base_recomendado
SG06202625665-01|23,23,MAHOU-MARKETING OCIO,2,238.4,18.2,220.2,0.923658,transaccion,B_base_recomendado
SG06202625666-01|5,5,NOMBRE,6,276.8,35.4,241.4,0.87211,transaccion,B_base_recomendado
SG06202625667-01|3,3,ALHAMBRA,2,207.0,76.8,130.2,0.628986,transaccion,B_base_recomendado
SG06202625670-02|30,30,EVENTOS COMERCIALES,3,312.6,72.4,240.2,0.768394,transaccion,B_base_recomendado
SG06202625678-01|23,23,MAHOU-MARKETING OCIO,1,391.8,18.2,373.6,0.953548,transaccion,B_base_recomendado
SG06202625679-02|23,23,MAHOU-MARKETING OCIO,1,265.6,24.4,241.2,0.908133,transaccion,B_base_recomendado
SG06202625680-01|95,95,INNOVACION,1,300.6,66.6,234.0,0.778443,transaccion,B_base_recomendado
SG06202625681-01|79,79,NOMBRE,2,366.2,64.6,301.6,0.823594,transaccion,B_base_recomendado
SG06202625682-01|29,29,MAHOU FUTBOL,2,295.8,53.2,242.6,0.820149,transaccion,B_base_recomendado
SG06202625683-01|29,29,MAHOU FUTBOL,1,295.8,31.6,264.2,0.893171,transaccion,B_base_recomendado
SG06202625684-01|29,29,MAHOU FUTBOL,1,295.8,31.6,264.2,0.893171,transaccion,B_base_recomendado
SG06202625685-01|29,29,MAHOU FUTBOL,1,430.2,53.2,377.0,0.876337,transaccion,B_base_recomendado
SG06202625691-01|23,23,MAHOU-MARKETING OCIO,1,391.8,18.2,373.6,0.953548,transaccion,B_base_recomendado
SG06202625693-01|62,62,MAHOU JOVEN,1,221.4,190.4,31.0,0.140018,transaccion,B_base_recomendado
SG06202625694-01|62,62,MAHOU JOVEN,1,221.4,190.4,31.0,0.140018,transaccion,B_base_recomendado
SG06202625696-01|29,29,MAHOU FUTBOL,1,118.2,26.8,91.4,0.773266,transaccion,B_base_recomendado
SG06202625696-02|23,23,MAHOU-MARKETING OCIO,1,339.0,26.8,312.2,0.920944,transaccion,B_base_recomendado
SG06202625697-01|3,3,ALHAMBRA,2,300.6,9.6,291.0,0.968064,transaccion,B_base_recomendado
SG06202625698-01|29,29,MAHOU FUTBOL,2,434.4,38.8,395.6,0.910681,transaccion,B_base_recomendado
SG06202625699-01|95,95,INNOVACION,19,992.2,107.4,884.8,0.891756,transaccion,B_base_recomendado
SG06202625701-01|95,95,INNOVACION,15,920.2,93.0,827.2,0.898935,transaccion,B_base_recomendado
SG06202625702-01|95,95,INNOVACION,11,697.0,69.0,628.0,0.901004,transaccion,B_base_recomendado
SG06202625703-01|95,95,INNOVACION,12,663.4,88.2,575.2,0.867049,transaccion,B_base_recomendado
SG06202625704-01|77,77,ASUNTOS CORPORATIVOS Y SOSTENIBILIDAD,1,204.8,68.4,136.4,0.666016,transaccion,B_base_recomendado
SG06202625705-01|95,95,INNOVACION,1,259.8,40.2,219.6,0.845266,transaccion,B_base_recomendado
SG06202625706-01|95,95,INNOVACION,1,259.8,40.2,219.6,0.845266,transaccion,B_base_recomendado
SG06202625713-01|95,95,INNOVACION,9,773.8,54.6,719.2,0.929439,transaccion,B_base_recomendado
SG06202625714-01|95,95,INNOVACION,1,259.8,40.2,219.6,0.845266,transaccion,B_base_recomendado
SG06202625715-01|95,95,INNOVACION,1,259.8,40.2,219.6,0.845266,transaccion,B_base_recomendado
SG06202625716-01|95,95,INNOVACION,1,259.8,40.2,219.6,0.845266,transaccion,B_base_recomendado
SG06202625718-01|90,90,HUB CONTENIDO & ACTIVACIÓN,2,184.0,190.4,-6.4,-0.034783,transaccion,B_base_recomendado
SG06202625724-01|3,3,ALHAMBRA,1,168.6,21.6,147.0,0.871886,transaccion,B_base_recomendado
SG06202625725-01|62,62,MAHOU JOVEN,1,221.4,190.4,31.0,0.140018,transaccion,B_base_recomendado
SG06202625726-01|90,90,HUB CONTENIDO & ACTIVACIÓN,3,250.2,190.4,59.8,0.239009,transaccion,B_base_recomendado
SG06202625726-02|5,5,NOMBRE,2,199.8,61.8,138.0,0.690691,transaccion,B_base_recomendado
SG06202625726-03|3,3,ALHAMBRA,7,375.0,177.6,197.4,0.5264,transaccion,B_base_recomendado
SG06202625726-04|23,23,MAHOU-MARKETING OCIO,3,387.0,79.6,307.4,0.794315,transaccion,B_base_recomendado
SG06202625727-02|96,96,NOMBRE,2,156.6,90.6,66.0,0.421456,transaccion,B_base_recomendado
SG06202625728-01|95,95,INNOVACION,1,259.8,40.2,219.6,0.845266,transaccion,B_base_recomendado
SG06202625730-01|89,89,BRAND MANAGEMENT MERCADO,2,243.0,195.2,47.8,0.196708,transaccion,B_base_recomendado
SG06202625731-01|3,3,ALHAMBRA,1,286.2,14.4,271.8,0.949686,transaccion,B_base_recomendado
SG06202625732-01|62,62,MAHOU JOVEN,1,231.0,195.2,35.8,0.154978,transaccion,B_base_recomendado
SG06202625735-01|4,4,NOMBRE,2,332.6,79.2,253.4,0.761876,transaccion,B_base_recomendado
SG06202625736-01|3,3,ALHAMBRA,1,377.4,84.0,293.4,0.777424,transaccion,B_base_recomendado
SG06202625737-01|3,3,ALHAMBRA,1,286.2,14.4,271.8,0.949686,transaccion,B_base_recomendado
SG06202625738-01|62,62,MAHOU JOVEN,1,221.4,190.4,31.0,0.140018,transaccion,B_base_recomendado
SG06202625746-01|95,95,INNOVACION,34,1403.4,95.4,1308.0,0.932022,transaccion,B_base_recomendado
SG06202625748-01|3,3,ALHAMBRA,4,492.6,98.4,394.2,0.800244,transaccion,B_base_recomendado
SG06202625751-01|6,6,CRAFT,1,143.2,40.2,103.0,0.719274,transaccion,B_base_recomendado
SG06202625756-01|89,89,BRAND MANAGEMENT MERCADO,4,367.0,192.8,174.2,0.474659,transaccion,B_base_recomendado
SG06202625759-01|95,95,INNOVACION,4,409.0,49.8,359.2,0.87824,transaccion,B_base_recomendado
SG06202625760-01|95,95,INNOVACION,9,309.4,57.0,252.4,0.815772,transaccion,B_base_recomendado
SG06202625762-01|62,62,MAHOU JOVEN,1,327.0,195.2,131.8,0.403058,transaccion,B_base_recomendado
SG06202625763-01|79,79,NOMBRE,1,399.8,59.8,340.0,0.850425,transaccion,B_base_recomendado
SG06202625766-01|4,4,NOMBRE,4,400.4,86.4,314.0,0.784216,transaccion,B_base_recomendado
SG06202625769-01|5,5,NOMBRE,1,250.4,35.4,215.0,0.858626,transaccion,B_base_recomendado
SG06202625771-01|90,90,HUB CONTENIDO & ACTIVACIÓN,1,113.4,190.4,-77.0,-0.679012,transaccion,B_base_recomendado
SG06202625772-01|96,96,NOMBRE,1,180.6,24.4,156.2,0.864895,transaccion,B_base_recomendado
SG06202625773-01|96,96,NOMBRE,2,315.0,24.4,290.6,0.92254,transaccion,B_base_recomendado
SG06202625774-01|89,89,BRAND MANAGEMENT MERCADO,1,288.6,195.2,93.4,0.323631,transaccion,B_base_recomendado
SG22202625567-02|3,3,ALHAMBRA,2,366.0,9.6,356.4,0.97377,transaccion,B_base_recomendado
SG22202625567-03|29,29,MAHOU FUTBOL,1,361.0,53.2,307.8,0.852632,transaccion,B_base_recomendado
SG22202625567-04|23,23,MAHOU-MARKETING OCIO,8,731.0,58.0,673.0,0.920657,transaccion,B_base_recomendado
SG22202625569-01|89,89,BRAND MANAGEMENT MERCADO,4,340.6,190.4,150.2,0.440986,transaccion,B_base_recomendado
SG22202625569-03|61,61,MAHOU CORPORATIVO,1,357.4,190.4,167.0,0.467264,transaccion,B_base_recomendado
SG22202625569-04|5,5,NOMBRE,4,456.0,64.2,391.8,0.859211,transaccion,B_base_recomendado
SG22202625569-05|3,3,ALHAMBRA,5,428.4,52.8,375.6,0.876751,transaccion,B_base_recomendado
SG22202625569-07|23,23,MAHOU-MARKETING OCIO,9,310.8,70.0,240.8,0.774775,transaccion,B_base_recomendado
SG22202625572-01|98,98,MAHOU CANAL,1,543.8,64.6,479.2,0.881206,transaccion,B_base_recomendado
SG22202625577-01|62,62,MAHOU JOVEN,1,147.6,190.4,-42.8,-0.289973,transaccion,B_base_recomendado
SG22202625590-01|30,30,EVENTOS COMERCIALES,7,451.8,103.6,348.2,0.770695,transaccion,B_base_recomendado
SG22202625623-02|3,3,ALHAMBRA,1,4.8,24.0,-19.2,-4.0,transaccion,B_base_recomendado
SG22202625623-03|23,23,MAHOU-MARKETING OCIO,25,1250.0,142.4,1107.6,0.88608,transaccion,B_base_recomendado
SG22202625626-02|3,3,ALHAMBRA,1,4.8,24.0,-19.2,-4.0,transaccion,B_base_recomendado
SG22202625631-02|5,5,NOMBRE,2,192.6,40.2,152.4,0.791277,transaccion,B_base_recomendado
SG22202625632-01|95,95,INNOVACION,2,318.8,47.4,271.4,0.851317,transaccion,B_base_recomendado
SG22202625647-02|23,23,MAHOU-MARKETING OCIO,1,110.8,15.8,95.0,0.857401,transaccion,B_base_recomendado
SG22202625656-01|95,95,INNOVACION,3,318.8,47.4,271.4,0.851317,transaccion,B_base_recomendado
SG22202625663-01|46,46,REFEEL,4,396.0,68.4,327.6,0.827273,transaccion,B_base_recomendado
SG22202625671-01|29,29,MAHOU FUTBOL,1,82.0,29.2,52.8,0.643902,transaccion,B_base_recomendado
SG22202625677-02|5,5,NOMBRE,3,252.6,59.4,193.2,0.764846,transaccion,B_base_recomendado
SG22202625687-02|5,5,NOMBRE,1,159.6,37.8,121.8,0.763158,transaccion,B_base_recomendado
SG22202625692-01|3,3,ALHAMBRA,2,300.6,9.6,291.0,0.968064,transaccion,B_base_recomendado
SG22202625695-01|3,3,ALHAMBRA,1,122.6,4.8,117.8,0.960848,transaccion,B_base_recomendado
SG22202625719-02|23,23,MAHOU-MARKETING OCIO,1,350.4,27.8,322.6,0.920662,transaccion,B_base_recomendado
SG22202625722-01|98,98,MAHOU CANAL,3,324.2,59.8,264.4,0.815546,transaccion,B_base_recomendado
SG22202625723-02|3,3,ALHAMBRA,2,168.6,74.4,94.2,0.558719,transaccion,B_base_recomendado
SG22202625723-03|23,23,MAHOU-MARKETING OCIO,1,110.8,15.8,95.0,0.857401,transaccion,B_base_recomendado
SG22202625733-01|3,3,ALHAMBRA,1,70.8,7.2,63.6,0.898305,transaccion,B_base_recomendado
SG22202625741-02|5,5,NOMBRE,2,223.0,37.8,185.2,0.830493,transaccion,B_base_recomendado
SG22202625749-01|29,29,MAHOU FUTBOL,1,235.6,29.2,206.4,0.876061,transaccion,B_base_recomendado
SG22202625758-01|89,89,BRAND MANAGEMENT MERCADO,1,310.2,190.4,119.8,0.386202,transaccion,B_base_recomendado
SG22202625758-03|23,23,MAHOU-MARKETING OCIO,2,374.4,86.8,287.6,0.768162,transaccion,B_base_recomendado
SG22202625767-02|89,89,BRAND MANAGEMENT MERCADO,1,293.6,190.4,103.2,0.351499,transaccion,B_base_recomendado
SG22202625767-04|23,23,MAHOU-MARKETING OCIO,2,303.0,77.2,225.8,0.745215,transaccion,B_base_recomendado
SG22202625768-01|3,3,ALHAMBRA,1,67.6,2.4,65.2,0.964497,transaccion,B_base_recomendado
SGE202624493|3,3,ALHAMBRA,2,200.4,64.8,135.6,0.676647,transaccion,B_base_recomendado
SGE202624493|40,40,,3,244.0,244.0,0.0,0.0,transaccion,B_base_recomendado
SGE202624493|5,5,NOMBRE,1,228.8,35.4,193.4,0.84528,transaccion,B_base_recomendado
SGE202624493|77,77,ASUNTOS CORPORATIVOS Y SOSTENIBILIDAD,1,92.4,68.4,24.0,0.25974,transaccion,B_base_recomendado
SGE202624493|87,87,,1,281.4,281.4,0.0,0.0,transaccion,B_base_recomendado
SGE202624493|96,96,NOMBRE,20,822.4,154.0,668.4,0.812743,transaccion,B_base_recomendado
SGE202624506|23,23,MAHOU-MARKETING OCIO,5,343.0,58.0,285.0,0.830904,transaccion,B_base_recomendado
SGE202624506|29,29,MAHOU FUTBOL,4,316.6,43.6,273.0,0.862287,transaccion,B_base_recomendado
SGE202624506|3,3,ALHAMBRA,3,349.2,76.8,272.4,0.780069,transaccion,B_base_recomendado
SGE202624506|64,64,CORONA,4,213.4,68.4,145.0,0.679475,transaccion,B_base_recomendado
SGE202624525|23,23,MAHOU-MARKETING OCIO,25,893.0,118.4,774.6,0.867413,transaccion,B_base_recomendado
SGE202624525|3,3,ALHAMBRA,1,36.4,14.4,22.0,0.604396,transaccion,B_base_recomendado
SGE202624538|5,5,NOMBRE,1,82.8,49.8,33.0,0.398551,transaccion,B_base_recomendado
SGE202624542|23,23,MAHOU-MARKETING OCIO,2,361.4,38.8,322.6,0.89264,transaccion,B_base_recomendado
SGE202624542|96,96,NOMBRE,1,361.2,67.6,293.6,0.812846,transaccion,B_base_recomendado
SGE202624546|23,23,MAHOU-MARKETING OCIO,1,291.8,29.2,262.6,0.899931,transaccion,B_base_recomendado
SGE202624547|23,23,MAHOU-MARKETING OCIO,1,218.2,53.2,165.0,0.756187,transaccion,B_base_recomendado
SGE202624550|3,3,ALHAMBRA,5,493.0,43.2,449.8,0.912373,transaccion,B_base_recomendado
SGE202624554|23,23,MAHOU-MARKETING OCIO,1,110.8,15.8,95.0,0.857401,transaccion,B_base_recomendado
SGE202624554|3,3,ALHAMBRA,2,137.4,19.2,118.2,0.860262,transaccion,B_base_recomendado
SGE202624557|3,3,ALHAMBRA,5,276.6,50.4,226.2,0.817787,transaccion,B_base_recomendado
SGE202624558|34,34,CUENTAS NACIONALES,2,311.0,190.4,120.6,0.387781,transaccion,B_base_recomendado
SGE202624568|96,96,NOMBRE,3,148.0,74.8,73.2,0.494595,transaccion,B_base_recomendado
SGE202624569|30,30,EVENTOS COMERCIALES,5,221.4,72.4,149.0,0.67299,transaccion,B_base_recomendado
SGE202624570|30,30,EVENTOS COMERCIALES,12,404.0,53.2,350.8,0.868317,transaccion,B_base_recomendado
SGE202624574|34,34,CUENTAS NACIONALES,2,311.0,190.4,120.6,0.387781,transaccion,B_base_recomendado
SGE202624582|30,30,EVENTOS COMERCIALES,8,335.6,58.0,277.6,0.827175,transaccion,B_base_recomendado
SGE202624583|23,23,MAHOU-MARKETING OCIO,2,245.4,74.8,170.6,0.695192,transaccion,B_base_recomendado
SGE202624583|24,24,MCC MADRID,1,231.2,59.8,171.4,0.741349,transaccion,B_base_recomendado
SGE202624583|29,29,MAHOU FUTBOL,1,82.0,29.2,52.8,0.643902,transaccion,B_base_recomendado
SGE202624583|3,3,ALHAMBRA,2,366.0,4.8,361.2,0.986885,transaccion,B_base_recomendado
SGE202624583|34,34,CUENTAS NACIONALES,10,509.4,192.8,316.6,0.621516,transaccion,B_base_recomendado
SGE202624583|4,4,NOMBRE,7,637.4,105.6,531.8,0.834327,transaccion,B_base_recomendado
SGE202624584|30,30,EVENTOS COMERCIALES,16,672.0,161.2,510.8,0.760119,transaccion,B_base_recomendado
SGE202624584|6,6,CRAFT,2,195.0,40.2,154.8,0.793846,transaccion,B_base_recomendado
SGE202624587|29,29,MAHOU FUTBOL,2,216.6,50.8,165.8,0.765466,transaccion,B_base_recomendado
SGE202624587|96,96,NOMBRE,1,130.2,24.4,105.8,0.812596,transaccion,B_base_recomendado
SGE202624592|23,23,MAHOU-MARKETING OCIO,1,262.2,27.8,234.4,0.893974,transaccion,B_base_recomendado
SGE202624592|3,3,ALHAMBRA,1,271.8,2.4,269.4,0.99117,transaccion,B_base_recomendado
SGE202624594|3,3,ALHAMBRA,1,70.8,28.8,42.0,0.59322,transaccion,B_base_recomendado
SGE202624596|23,23,MAHOU-MARKETING OCIO,1,110.8,15.8,95.0,0.857401,transaccion,B_base_recomendado
SGE202624596|3,3,ALHAMBRA,1,113.4,9.6,103.8,0.915344,transaccion,B_base_recomendado
SGE202624606|23,23,MAHOU-MARKETING OCIO,1,15.8,35.0,-19.2,-1.21519,transaccion,B_base_recomendado
SGE202624606|24,24,MCC MADRID,1,117.4,59.8,57.6,0.49063,transaccion,B_base_recomendado
SGE202624606|29,29,MAHOU FUTBOL,7,382.2,43.6,338.6,0.885924,transaccion,B_base_recomendado
SGE202624606|3,3,ALHAMBRA,2,249.4,9.6,239.8,0.961508,transaccion,B_base_recomendado
SGE202624606|4,4,NOMBRE,2,264.6,19.2,245.4,0.927438,transaccion,B_base_recomendado
SGE202624606|89,89,BRAND MANAGEMENT MERCADO,5,351.6,190.4,161.2,0.458476,transaccion,B_base_recomendado
SGE202624606|96,96,NOMBRE,1,419.2,31.6,387.6,0.924618,transaccion,B_base_recomendado
SGE202624609|3,3,ALHAMBRA,3,262.2,26.4,235.8,0.899314,transaccion,B_base_recomendado
SGE202624610|23,23,MAHOU-MARKETING OCIO,26,871.4,143.8,727.6,0.834978,transaccion,B_base_recomendado
SGE202624610|3,3,ALHAMBRA,1,36.4,14.4,22.0,0.604396,transaccion,B_base_recomendado
SGE202624615|23,23,MAHOU-MARKETING OCIO,2,166.2,74.8,91.4,0.54994,transaccion,B_base_recomendado
SGE202624615|29,29,MAHOU FUTBOL,3,424.8,34.0,390.8,0.919962,transaccion,B_base_recomendado
SGE202624616|23,23,MAHOU-MARKETING OCIO,1,144.6,25.4,119.2,0.824343,transaccion,B_base_recomendado
SGE202624616|29,29,MAHOU FUTBOL,3,424.8,34.0,390.8,0.919962,transaccion,B_base_recomendado
SGE202624617|23,23,MAHOU-MARKETING OCIO,3,353.4,79.6,273.8,0.774759,transaccion,B_base_recomendado
SGE202624619|30,30,EVENTOS COMERCIALES,11,381.2,122.8,258.4,0.677859,transaccion,B_base_recomendado
SGE202624619|96,96,NOMBRE,1,195.0,36.4,158.6,0.813333,transaccion,B_base_recomendado
SGE202624621|30,30,EVENTOS COMERCIALES,6,482.4,70.0,412.4,0.854892,transaccion,B_base_recomendado
SGE202624621|96,96,NOMBRE,4,538.8,72.4,466.4,0.865627,transaccion,B_base_recomendado
SGE202624625|40,40,,10,946.6,946.6,0.0,0.0,transaccion,B_base_recomendado
SGE202624634|4,4,NOMBRE,4,241.8,62.4,179.4,0.741935,transaccion,B_base_recomendado
SGE202624640|29,29,MAHOU FUTBOL,2,348.6,38.8,309.8,0.888698,transaccion,B_base_recomendado
SGE202624640|3,3,ALHAMBRA,1,179.8,9.6,170.2,0.946607,transaccion,B_base_recomendado
SGE202624640|62,62,MAHOU JOVEN,1,159.0,195.2,-36.2,-0.227673,transaccion,B_base_recomendado
SGE202624641|3,3,ALHAMBRA,6,313.2,67.2,246.0,0.785441,transaccion,B_base_recomendado
SGE202624642|4,4,NOMBRE,1,73.2,50.4,22.8,0.311475,transaccion,B_base_recomendado
SGE202624642|40,40,,3,361.6,361.6,0.0,0.0,transaccion,B_base_recomendado
SGE202624642|5,5,NOMBRE,1,228.8,35.4,193.4,0.84528,transaccion,B_base_recomendado
SGE202624642|96,96,NOMBRE,19,544.8,133.8,411.0,0.754405,transaccion,B_base_recomendado
SGE202624645|30,30,EVENTOS COMERCIALES,6,222.4,108.4,114.0,0.51259,transaccion,B_base_recomendado
SGE202624650|3,3,ALHAMBRA,3,430.2,57.6,372.6,0.866109,transaccion,B_base_recomendado
SGE202624652|3,3,ALHAMBRA,2,243.6,24.0,219.6,0.901478,transaccion,B_base_recomendado
SGE202624672|34,34,CUENTAS NACIONALES,1,179.8,190.4,-10.6,-0.058954,transaccion,B_base_recomendado
SGE202624672|96,96,NOMBRE,2,419.2,62.8,356.4,0.850191,transaccion,B_base_recomendado
SGE202624680|96,96,NOMBRE,9,659.4,65.2,594.2,0.901122,transaccion,B_base_recomendado
SGE202624684|29,29,MAHOU FUTBOL,1,295.4,46.0,249.4,0.844279,transaccion,B_base_recomendado
SGE202624684|5,5,NOMBRE,3,325.6,66.6,259.0,0.795455,transaccion,B_base_recomendado
SGE202624685|23,23,MAHOU-MARKETING OCIO,1,366.0,32.6,333.4,0.910929,transaccion,B_base_recomendado
SGE202624685|3,3,ALHAMBRA,15,1028.6,120.0,908.6,0.883337,transaccion,B_base_recomendado
SGE202624686|4,4,NOMBRE,12,660.6,182.4,478.2,0.723887,transaccion,B_base_recomendado
SGE202624689|23,23,MAHOU-MARKETING OCIO,2,315.6,67.6,248.0,0.785805,transaccion,B_base_recomendado
SGE202624689|29,29,MAHOU FUTBOL,1,151.8,29.2,122.6,0.807642,transaccion,B_base_recomendado
SGE202624694|29,29,MAHOU FUTBOL,6,437.4,46.0,391.4,0.894833,transaccion,B_base_recomendado
SGE202624694|62,62,MAHOU JOVEN,1,147.6,190.4,-42.8,-0.289973,transaccion,B_base_recomendado
SGE202624694|96,96,NOMBRE,1,437.8,38.8,399.0,0.911375,transaccion,B_base_recomendado
SGE202624712|4,4,NOMBRE,3,307.8,69.6,238.2,0.773879,transaccion,B_base_recomendado
SGE202624712|96,96,NOMBRE,1,54.6,46.0,8.6,0.157509,transaccion,B_base_recomendado
SGE202624714|4,4,NOMBRE,1,260.0,48.0,212.0,0.815385,transaccion,B_base_recomendado
SGE202624772|3,3,ALHAMBRA,10,461.4,132.0,329.4,0.713914,transaccion,B_base_recomendado
SGE202624773|5,5,NOMBRE,4,288.8,42.6,246.2,0.852493,transaccion,B_base_recomendado
SGE202624773|76,76,NOMBRE,1,213.4,68.4,145.0,0.679475,transaccion,B_base_recomendado
SGE202624783|30,30,EVENTOS COMERCIALES,3,197.4,67.6,129.8,0.657548,transaccion,B_base_recomendado
SGE202624789|23,23,MAHOU-MARKETING OCIO,1,110.8,15.8,95.0,0.857401,transaccion,B_base_recomendado
SGE202624790|4,4,NOMBRE,3,347.6,62.4,285.2,0.820483,transaccion,B_base_recomendado
SGE202624823|30,30,EVENTOS COMERCIALES,9,377.8,110.8,267.0,0.706723,transaccion,B_base_recomendado
SGE202624823|96,96,NOMBRE,1,130.2,24.4,105.8,0.812596,transaccion,B_base_recomendado
SGE202624824|30,30,EVENTOS COMERCIALES,7,321.2,48.4,272.8,0.849315,transaccion,B_base_recomendado
SGE202624825|30,30,EVENTOS COMERCIALES,5,468.6,55.6,413.0,0.881349,transaccion,B_base_recomendado
SGE202624830|23,23,MAHOU-MARKETING OCIO,7,375.8,83.4,292.4,0.778073,transaccion,B_base_recomendado
SGE202624830|3,3,ALHAMBRA,19,660.4,160.8,499.6,0.756511,transaccion,B_base_recomendado
SGE202624830|96,96,NOMBRE,1,331.8,40.2,291.6,0.878843,transaccion,B_base_recomendado
SGE202624879|3,3,ALHAMBRA,11,953.6,156.0,797.6,0.836409,transaccion,B_base_recomendado
SGE202624891|89,89,BRAND MANAGEMENT MERCADO,2,316.6,190.4,126.2,0.39861,transaccion,B_base_recomendado
SGE202624943|3,3,ALHAMBRA,11,571.8,163.2,408.6,0.714586,transaccion,B_base_recomendado
SGE202624961|24,24,MCC MADRID,1,91.6,59.8,31.8,0.347162,transaccion,B_base_recomendado
SGE202624961|3,3,ALHAMBRA,11,914.0,196.8,717.2,0.784683,transaccion,B_base_recomendado
SGE202624996|23,23,MAHOU-MARKETING OCIO,4,207.0,65.2,141.8,0.685024,transaccion,B_base_recomendado
SGE202624996|3,3,ALHAMBRA,1,179.8,9.6,170.2,0.946607,transaccion,B_base_recomendado
SGE202624996|5,5,NOMBRE,2,346.6,54.6,292.0,0.84247,transaccion,B_base_recomendado
SGE202625017|3,3,ALHAMBRA,4,320.4,84.0,236.4,0.737828,transaccion,B_base_recomendado
SGE202625033|30,30,EVENTOS COMERCIALES,1,165.2,50.8,114.4,0.692494,transaccion,B_base_recomendado
SGE202625040|3,3,ALHAMBRA,1,135.6,12.0,123.6,0.911504,transaccion,B_base_recomendado
SGE202625096|23,23,MAHOU-MARKETING OCIO,24,1432.0,351.0,1081.0,0.754888,transaccion,B_base_recomendado
SGE202625096|29,29,MAHOU FUTBOL,1,82.0,29.2,52.8,0.643902,transaccion,B_base_recomendado
SGE202625096|3,3,ALHAMBRA,1,366.0,2.4,363.6,0.993443,transaccion,B_base_recomendado
SGE202625096|4,4,NOMBRE,2,314.6,55.2,259.4,0.824539,transaccion,B_base_recomendado
SGE202625123|29,29,MAHOU FUTBOL,1,82.0,29.2,52.8,0.643902,transaccion,B_base_recomendado
SGE202625123|3,3,ALHAMBRA,3,214.2,7.2,207.0,0.966387,transaccion,B_base_recomendado
