transaction_id,propietario,owner_name,lineas_transaccion,picks_2026_owner,metros_actuales,metros_contrafactuales,ahorro_metros,pasillos_tocados_actual,pasillos_tocados_contrafactual,cambios_pasillo_actual,cambios_pasillo_contrafactual,stops_actual,stops_contrafactual,reenganches_ruta_actual,reenganches_ruta_contrafactual,num_pasillos_owner_actual,num_pasillos_owner_contrafactual,bloques_owner_actual,bloques_owner_contrafactual,amplitud_owner_actual,amplitud_owner_contrafactual,owner_fragment_proxy_actual,owner_fragment_proxy_contrafactual,bloque_discontinuo_proxy_actual,bloque_discontinuo_proxy_contrafactual,search_events_actual,search_events_contrafactual,maneuver_events_actual,maneuver_events_contrafactual,observed_duration_sec,model_seconds_actual,model_seconds_contrafactual,escenario,seconds_meters_actual,seconds_aisle_change_actual,seconds_stop_actual,seconds_owner_fragment_actual,seconds_discontinuous_block_actual,seconds_search_actual,seconds_maneuver_actual,seconds_return_route_actual,seconds_meters_contrafactual,seconds_aisle_change_contrafactual,seconds_stop_contrafactual,seconds_owner_fragment_contrafactual,seconds_discontinuous_block_contrafactual,seconds_search_contrafactual,seconds_maneuver_contrafactual,seconds_return_route_contrafactual,calibration_factor,tiempo_actual_total_sec,tiempo_contrafactual_total_sec,ahorro_tiempo_sec,tiempo_actual_total_h,tiempo_contrafactual_total_h,ahorro_tiempo_h,seconds_meters_actual_calibrado,seconds_meters_contrafactual_calibrado,delta_seconds_meters,seconds_aisle_change_actual_calibrado,seconds_aisle_change_contrafactual_calibrado,delta_seconds_aisle_change,seconds_stop_actual_calibrado,seconds_stop_contrafactual_calibrado,delta_seconds_stop,seconds_owner_fragment_actual_calibrado,seconds_owner_fragment_contrafactual_calibrado,delta_seconds_owner_fragment,seconds_discontinuous_block_actual_calibrado,seconds_discontinuous_block_contrafactual_calibrado,delta_seconds_discontinuous_block,seconds_search_actual_calibrado,seconds_search_contrafactual_calibrado,delta_seconds_search,seconds_maneuver_actual_calibrado,seconds_maneuver_contrafactual_calibrado,delta_seconds_maneuver,seconds_return_route_actual_calibrado,seconds_return_route_contrafactual_calibrado,delta_seconds_return_route
SGP202624921|40,40,,1,1,309.2,309.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,331.16,331.16,A_conservador,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,897.135388579398,-891.135388579398,0.0016666666666666668,0.24920427460538833,-0.24753760793872165,879.5264381452691,879.5264381452691,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624922|40,40,,1,1,309.2,309.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,331.16,331.16,A_conservador,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,897.135388579398,-891.135388579398,0.0016666666666666668,0.24920427460538833,-0.24753760793872165,879.5264381452691,879.5264381452691,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624924|40,40,,1,1,309.2,309.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,331.16,331.16,A_conservador,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,897.135388579398,-891.135388579398,0.0016666666666666668,0.24920427460538833,-0.24753760793872165,879.5264381452691,879.5264381452691,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624925|40,40,,1,1,309.2,309.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,331.16,331.16,A_conservador,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,897.135388579398,-891.135388579398,0.0016666666666666668,0.24920427460538833,-0.24753760793872165,879.5264381452691,879.5264381452691,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624926|40,40,,1,1,309.2,309.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,331.16,331.16,A_conservador,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,897.135388579398,-891.135388579398,0.0016666666666666668,0.24920427460538833,-0.24753760793872165,879.5264381452691,879.5264381452691,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624927|40,40,,1,1,309.2,309.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,331.16,331.16,A_conservador,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,897.135388579398,-891.135388579398,0.0016666666666666668,0.24920427460538833,-0.24753760793872165,879.5264381452691,879.5264381452691,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624928|40,40,,1,1,309.2,309.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,331.16,331.16,A_conservador,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,897.135388579398,-891.135388579398,0.0016666666666666668,0.24920427460538833,-0.24753760793872165,879.5264381452691,879.5264381452691,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624929|40,40,,1,1,309.2,309.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,331.16,331.16,A_conservador,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,897.135388579398,-891.135388579398,0.0016666666666666668,0.24920427460538833,-0.24753760793872165,879.5264381452691,879.5264381452691,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624930|40,40,,1,1,309.2,309.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,331.16,331.16,A_conservador,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,897.135388579398,-891.135388579398,0.0016666666666666668,0.24920427460538833,-0.24753760793872165,879.5264381452691,879.5264381452691,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624931|40,40,,1,1,309.2,309.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,331.16,331.16,A_conservador,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,897.135388579398,-891.135388579398,0.0016666666666666668,0.24920427460538833,-0.24753760793872165,879.5264381452691,879.5264381452691,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624932|40,40,,1,1,309.2,309.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,331.16,331.16,A_conservador,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,897.135388579398,-891.135388579398,0.0016666666666666668,0.24920427460538833,-0.24753760793872165,879.5264381452691,879.5264381452691,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624933|40,40,,1,1,309.2,309.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,331.16,331.16,A_conservador,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,324.66,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,897.135388579398,-891.135388579398,0.0016666666666666668,0.24920427460538833,-0.24753760793872165,879.5264381452691,879.5264381452691,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624946|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624947|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624948|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624949|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624950|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624951|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624952|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624960|40,40,,1,1,338.0,338.0,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.0,361.4,361.4,A_conservador,354.9,0.0,6.5,0.0,0.0,0.0,0.0,0.0,354.9,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,1075.0,979.05764413756,95.94235586243997,0.2986111111111111,0.2719604567048778,0.026650654406233324,961.4486937034312,961.4486937034312,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624973|40,40,,1,1,338.0,338.0,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,361.4,361.4,A_conservador,354.9,0.0,6.5,0.0,0.0,0.0,0.0,0.0,354.9,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,8.0,979.05764413756,-971.05764413756,0.0022222222222222222,0.2719604567048778,-0.26973823448265555,961.4486937034312,961.4486937034312,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624974|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,357.0,965.4039348778664,-608.4039348778664,0.09916666666666667,0.2681677596882962,-0.16900109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624975|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624976|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624977|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624978|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,7.0,965.4039348778664,-958.4039348778664,0.0019444444444444444,0.2681677596882962,-0.2662233152438518,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624979|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624980|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624982|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624983|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624984|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624985|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624987|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624988|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624989|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624990|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624991|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP202624992|40,40,,1,1,333.2,333.2,0.0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.36,356.36,A_conservador,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,349.86,0.0,6.5,0.0,0.0,0.0,0.0,0.0,2.7090692975582735,6.0,965.4039348778664,-959.4039348778664,0.0016666666666666668,0.2681677596882962,-0.26650109302162955,947.7949844437376,947.7949844437376,0.0,0.0,0.0,0.0,17.60895043412878,17.60895043412878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
